sample_id,concentration_Bq_m3,net_signal_counts,total_signal_counts,threshold_counts,detected,time_to_detection_s,localization_error_m,run_name
242,0.000597997224892201,725.5038595104875,7884.562345685215,7413.608486174728,True,316.54023256285797,14.44476188951159,final
243,0.0003145536094672468,315.65699171745297,7642.639735609563,7581.53274389211,True,264.7321548919747,70.75524763135766,final
244,0.00021353903501570713,211.45040605047998,7343.3068820325825,7386.406475982103,False,,87.45530431129835,final
245,0.0006132685337257405,529.4673259584614,7808.040284082633,7533.122958124171,True,376.7513561920283,17.83432175254651,final
246,0.00016128416314815702,155.37991066849747,7370.211255908495,7469.381345239998,False,,84.10614917265148,final
247,0.0003281302932571588,258.55391637710187,7538.217723290385,7534.213806913283,True,423.5933059684541,37.49946966820314,final
248,0.0005317008136082312,524.6976614992684,7854.193329931785,7584.045668432517,True,269.41560416021923,59.533572338602255,final
249,0.0005237753620323657,462.80717655920984,7578.520494645151,7370.263318085942,True,402.619585627809,45.61334457561241,final
250,0.00028517714152998924,285.47594317670877,7392.655711554335,7361.729768377626,True,402.59835495056194,49.33302935665651,final
251,0.00035553638724710444,344.30180725586274,7621.08216033629,7531.330353080428,True,417.4809552047232,19.51445213474111,final
252,0.0003463244952110118,375.04396010302696,7692.920530726595,7572.426570623568,True,315.86191946367023,45.53391531883095,final
253,0.0004958565449521557,529.1863977260059,7842.9144866512415,7568.278088925236,True,503.24638432238845,37.08312305751249,final
254,0.000203547492686688,195.76298028855393,7288.930077162355,7347.717096873801,False,,15.25549617406491,final
255,0.0003965708420620487,425.12385426774887,7536.856674365131,7366.282820097382,True,378.0568411835416,88.8116334763747,final
256,0.00027132164562329597,283.316098795956,7628.994028074136,7600.2279292781795,True,233.62006365138666,44.92515642453711,final
