detector_id,time_s,centroid_x_m,centroid_y_m,detector_x_m,detector_y_m,concentration_proxy,arrival_time_s,source_id,scenario_id,weather_id,x_m,y_m,z_m,concentration_Bq_m3,detector_type,response_factor,cost_proxy,uptime_factor,background_mean_counts,background_sigma_counts,integration_time_s,noise_model,seed,net_signal_counts,noise_counts,total_signal_counts,threshold_3sigma_counts,threshold_5sigma_counts,threshold_crossing_3sigma,threshold_crossing_5sigma
D001,0.0,0.0,0.0,500.0,0.0,0.0439369336234074,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,4.388436296465839e-05,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,43.88436296465839,0.0,7243.884362964658,7454.55,7624.25,False,False
D001,60.0,180.0,0.0,500.0,0.0,0.2780373004531941,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,0.0002777046280785,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,277.7046280785,0.0,7477.7046280785,7454.55,7624.25,True,False
D001,120.0,360.0,0.0,500.0,0.0,0.7827045382418681,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,0.0007817680301656,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,781.7680301656001,0.0,7981.7680301656,7454.55,7624.25,True,True
D001,166.666667,500.000001,0.0,500.0,0.0,1.0,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,0.0009988034973218,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,998.8034973218,0.0,8198.8034973218,7454.55,7624.25,True,True
D001,180.0,540.0,0.0,500.0,0.0,0.9801986733067553,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,0.000979025862969,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,979.025862969,0.0,8179.025862969,7454.55,7624.25,True,True
D001,240.0,720.0,0.0,500.0,0.0,0.5460744266397094,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,0.0005454210471257,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,545.4210471256999,0.0,7745.4210471257,7454.55,7624.25,True,True
D001,250.0,750.0,0.0,500.0,0.0,0.4578333617716142,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,0.0004572855629281,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,457.2855629281,0.0,7657.2855629281,7454.55,7624.25,True,True
D001,300.0,900.0,0.0,500.0,0.0,0.1353352832366127,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,0.0001351733542077,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,135.1733542077,0.0,7335.1733542077,7454.55,7624.25,False,False
D001,333.333333,999.999999,0.0,500.0,0.0,0.0439369341726191,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,4.3884363513213e-05,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,43.884363513213,0.0,7243.884363513213,7454.55,7624.25,False,False
D001,360.0,1080.0,0.0,500.0,0.0,0.0149207860690678,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.4902933308576464e-05,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,14.902933308576463,0.0,7214.902933308576,7454.55,7624.25,False,False
D001,420.0,1260.0,0.0,500.0,0.0,0.0007318024188804,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,7.309268153264237e-07,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,0.7309268153264237,0.0,7200.730926815327,7454.55,7624.25,False,False
D001,480.0,1440.0,0.0,500.0,0.0,1.5966783897804747e-05,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.5947679598109974e-08,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,0.015947679598109974,0.0,7200.015947679598,7454.55,7624.25,False,False
D001,500.0,1500.0,0.0,500.0,0.0,3.726653172078671e-06,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,3.722194221577833e-09,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,0.003722194221577833,0.0,7200.003722194221,7454.55,7624.25,False,False
D001,540.0,1620.0,0.0,500.0,0.0,1.549753135702897e-07,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.547898851925595e-10,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,0.0001547898851925595,0.0,7200.0001547898855,7454.55,7624.25,False,False
D001,600.0,1800.0,0.0,500.0,0.0,6.691586091292782e-10,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,6.683579590613644e-13,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,6.683579590613644e-07,0.0,7200.000000668358,7454.55,7624.25,False,False
D001,660.0,1980.0,0.0,500.0,0.0,1.2853372251336505e-12,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.2837993157014837e-15,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,1.2837993157014837e-09,0.0,7200.000000001284,7454.55,7624.25,False,False
D001,666.666667,2000.000001,0.0,500.0,0.0,6.101936448782739e-13,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,6.09463546548002e-16,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,6.09463546548002e-10,0.0,7200.000000000609,7454.55,7624.25,False,False
D001,720.0,2160.0,0.0,500.0,0.0,1.0983141298285972e-15,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.0969999940308344e-18,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,1.0969999940308343e-12,0.0,7200.000000000001,7454.55,7624.25,False,False
D001,780.0,2340.0,0.0,500.0,0.0,4.175010055850514e-19,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,4.1700146451374887e-22,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,4.1700146451374885e-16,0.0,7200.0,7454.55,7624.25,False,False
D001,833.333333,2499.999999,0.0,500.0,0.0,1.9287499444014071e-22,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.9264421899274963e-25,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,1.9264421899274962e-19,0.0,7200.0,7454.55,7624.25,False,False
D001,840.0,2520.0,0.0,500.0,0.0,7.060085337262506e-23,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,7.051637926248678e-26,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,7.051637926248678e-20,0.0,7200.0,7454.55,7624.25,False,False
D001,900.0,2700.0,0.0,500.0,0.0,5.3110922496790945e-27,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,5.3047375135785836e-30,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,5.304737513578584e-24,0.0,7200.0,7454.55,7624.25,False,False
D001,960.0,2880.0,0.0,500.0,0.0,1.777375579568326e-31,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.7752489449273379e-34,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,1.7752489449273379e-28,0.0,7200.0,7454.55,7624.25,False,False
D001,1000.0,3000.0,0.0,500.0,0.0,1.1769109439216723e-34,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.175502766825355e-37,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,1.1755027668253549e-31,0.0,7200.0,7454.55,7624.25,False,False
D001,1020.0,3060.0,0.0,500.0,0.0,2.6460377906876225e-36,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,2.6428717993846437e-39,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,2.6428717993846438e-33,0.0,7200.0,7454.55,7624.25,False,False
D001,1080.0,3240.0,0.0,500.0,0.0,1.7524044437385188e-41,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.7503076871284268e-44,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,1.7503076871284267e-38,0.0,7200.0,7454.55,7624.25,False,False
D001,1140.0,3420.0,0.0,500.0,0.0,5.162904820056606e-47,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,5.156727390612502e-50,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,5.156727390612501e-44,0.0,7200.0,7454.55,7624.25,False,False
D001,1166.666667,3500.000001,0.0,500.0,0.0,1.3863431896654437e-49,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,1.3846844263262081e-52,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,1.3846844263262081e-46,0.0,7200.0,7454.55,7624.25,False,False
D001,1200.0,3600.0,0.0,500.0,0.0,6.766675675168404e-53,166.66666666666666,SRC_001,S1,W1,500.0,0.0,1.5,6.758579329601059e-56,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1001,6.758579329601059e-50,0.0,7200.0,7454.55,7624.25,False,False
D002,0.0,0.0,0.0,1000.0,0.0,3.726653172078671e-06,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.1383916780745403e-09,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,0.0011383916780745404,0.0,7200.001138391678,7454.55,7624.25,False,False
D002,60.0,180.0,0.0,1000.0,0.0,0.0002237457937206,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,6.834828405393668e-08,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,0.06834828405393668,0.0,7200.068348284054,7454.55,7624.25,False,False
D002,120.0,360.0,0.0,1000.0,0.0,0.0059760228950059,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.82551324674602e-06,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,1.82551324674602,0.0,7201.825513246746,7454.55,7624.25,False,False
D002,166.666667,500.000001,0.0,1000.0,0.0,0.043936934172619,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.3421544187950144e-05,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,13.421544187950143,0.0,7213.4215441879505,7454.55,7624.25,False,False
D002,180.0,540.0,0.0,1000.0,0.0,0.0710053537396369,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,2.169021372891937e-05,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,21.69021372891937,0.0,7221.690213728919,7454.55,7624.25,False,False
D002,240.0,720.0,0.0,1000.0,0.0,0.3753110988513995,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,0.0001146473824885,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,114.6473824885,0.0,7314.6473824885,7454.55,7624.25,False,False
D002,250.0,750.0,0.0,1000.0,0.0,0.4578333617716142,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,0.0001398557002542,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,139.8557002542,0.0,7339.8557002542,7454.55,7624.25,False,False
D002,300.0,900.0,0.0,1000.0,0.0,0.8824969025845955,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,0.0002695789179835,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,269.5789179835,0.0,7469.5789179835,7454.55,7624.25,True,False
D002,333.333333,999.999999,0.0,1000.0,0.0,1.0,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,0.0003054729338924,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,305.47293389239996,0.0,7505.4729338924,7454.55,7624.25,True,False
D002,360.0,1080.0,0.0,1000.0,0.0,0.9231163463866358,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,0.0002819870586548,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,281.9870586548,0.0,7481.9870586548,7454.55,7624.25,True,False
D002,420.0,1260.0,0.0,1000.0,0.0,0.4295573582107391,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,0.0001312181464877,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,131.2181464877,0.0,7331.2181464877,7454.55,7624.25,False,False
D002,480.0,1440.0,0.0,1000.0,0.0,0.0889216174593863,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,2.7163147371782367e-05,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,27.16314737178237,0.0,7227.1631473717825,7454.55,7624.25,False,False
D002,500.0,1500.0,0.0,1000.0,0.0,0.0439369336234074,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.3421544020180848e-05,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,13.421544020180848,0.0,7213.421544020181,7454.55,7624.25,False,False
D002,540.0,1620.0,0.0,1000.0,0.0,0.008188701014374,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,2.501426523629072e-06,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,2.501426523629072,0.0,7202.501426523629,7454.55,7624.25,False,False
D002,600.0,1800.0,0.0,1000.0,0.0,0.0003354626279025,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.0247475315665729e-07,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,0.10247475315665729,0.0,7200.1024747531565,7454.55,7624.25,False,False
D002,660.0,1980.0,0.0,1000.0,0.0,6.113567966371402e-06,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.8675295432384755e-09,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,0.0018675295432384754,0.0,7200.001867529543,7454.55,7624.25,False,False
D002,666.666667,2000.000001,0.0,1000.0,0.0,3.726653078912355e-06,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.1383916496147526e-09,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,0.0011383916496147525,0.0,7200.00113839165,7454.55,7624.25,False,False
D002,720.0,2160.0,0.0,1000.0,0.0,4.956405319172498e-08,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.5140476744078525e-11,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,1.5140476744078525e-05,0.0,7200.0000151404765,7454.55,7624.25,False,False
D002,780.0,2340.0,0.0,1000.0,0.0,1.7875588711279812e-10,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,5.460508528689708e-14,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,5.460508528689708e-08,0.0,7200.000000054605,7454.55,7624.25,False,False
D002,833.333333,2499.999999,0.0,1000.0,0.0,6.101936906427919e-13,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.8639765692332602e-16,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,1.8639765692332603e-10,0.0,7200.000000000186,7454.55,7624.25,False,False
D002,840.0,2520.0,0.0,1000.0,0.0,2.8679750088880983e-13,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,8.760887402953215e-17,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,8.760887402953215e-11,0.0,7200.000000000087,7454.55,7624.25,False,False
D002,900.0,2700.0,0.0,1000.0,0.0,2.0469717131642043e-16,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,6.252944548151591e-20,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,6.25294454815159e-14,0.0,7200.0,7454.55,7624.25,False,False
D002,960.0,2880.0,0.0,1000.0,0.0,6.499347972070893e-20,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.9853748934165522e-23,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,1.985374893416552e-17,0.0,7200.0,7454.55,7624.25,False,False
D002,1000.0,3000.0,0.0,1000.0,0.0,1.9287498479639176e-22,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,5.891808748021877e-26,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,5.891808748021877e-20,0.0,7200.0,7454.55,7624.25,False,False
D002,1020.0,3060.0,0.0,1000.0,0.0,9.180137950959213e-24,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,2.8042836734170916e-27,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,2.8042836734170918e-21,0.0,7200.0,7454.55,7624.25,False,False
D002,1080.0,3240.0,0.0,1000.0,0.0,5.768329961247885e-28,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,1.762068676922212e-31,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,1.762068676922212e-25,0.0,7200.0,7454.55,7624.25,False,False
D002,1140.0,3420.0,0.0,1000.0,0.0,1.6123987480502322e-32,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,4.925441761714453e-36,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,4.925441761714453e-30,0.0,7200.0,7454.55,7624.25,False,False
D002,1166.666667,3500.000001,0.0,1000.0,0.0,1.176910870364749e-34,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,3.595144165002569e-38,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,3.595144165002569e-32,0.0,7200.0,7454.55,7624.25,False,False
D002,1200.0,3600.0,0.0,1000.0,0.0,2.005008781961654e-37,333.3333333333333,SRC_001,S1,W1,1000.0,0.0,1.5,6.124759151059882e-41,NaI_Tl,1000000.0,1.0,0.98,7200.0,84.85,60.0,normal,1002,6.124759151059882e-35,0.0,7200.0,7454.55,7624.25,False,False
D003,0.0,0.0,0.0,1000.0,200.0,2.2603294069810542e-06,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,2.219510427831184e-11,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,2.219510427831184e-05,0.0,7200.000022195104,7454.55,7624.25,False,False
D003,60.0,180.0,0.0,1000.0,200.0,0.0001357086838732,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,1.332579393400548e-09,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,0.001332579393400548,0.0,7200.001332579393,7454.55,7624.25,False,False
D003,120.0,360.0,0.0,1000.0,200.0,0.0036246411089657,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,3.5591842116676546e-08,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,0.03559184211667655,0.0,7200.035591842116,7454.55,7624.25,False,False
D003,166.666667,500.000001,0.0,1000.0,200.0,0.0266490976694691,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,2.6167845264942105e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,0.2616784526494211,0.0,7200.261678452649,7454.55,7624.25,False,False
D003,180.0,540.0,0.0,1000.0,200.0,0.0430669240468309,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,4.228918436460266e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,0.4228918436460266,0.0,7200.422891843646,7454.55,7624.25,False,False
D003,240.0,720.0,0.0,1000.0,200.0,0.2276376883838127,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,2.235268105501813e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,2.235268105501813,0.0,7202.235268105502,7454.55,7624.25,False,False
D003,250.0,750.0,0.0,1000.0,200.0,0.2776899709537899,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,2.7267520580518704e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,2.7267520580518703,0.0,7202.726752058052,7454.55,7624.25,False,False
D003,300.0,900.0,0.0,1000.0,200.0,0.5352614285189903,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,5.255952156993162e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,5.255952156993162,0.0,7205.255952156993,7454.55,7624.25,False,False
D003,333.333333,999.999999,0.0,1000.0,200.0,0.6065306597126334,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,5.95577405609005e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,5.955774056090051,0.0,7205.95577405609,7454.55,7624.25,False,False
D003,360.0,1080.0,0.0,1000.0,200.0,0.559898366565402,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,5.497872386562162e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,5.497872386562162,0.0,7205.497872386562,7454.55,7624.25,False,False
D003,420.0,1260.0,0.0,1000.0,200.0,0.2605397078599756,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,2.5583465696341007e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,2.5583465696341006,0.0,7202.5583465696345,7454.55,7624.25,False,False
D003,480.0,1440.0,0.0,1000.0,200.0,0.053933687300356,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,5.295970622901772e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,0.5295970622901772,0.0,7200.52959706229,7454.55,7624.25,False,False
D003,500.0,1500.0,0.0,1000.0,200.0,0.0266490973363554,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,2.616784493784405e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,0.2616784493784405,0.0,7200.261678449378,7454.55,7624.25,False,False
D003,540.0,1620.0,0.0,1000.0,200.0,0.0049666982284378,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,4.8770053054487445e-08,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,0.04877005305448744,0.0,7200.048770053055,7454.55,7624.25,False,False
D003,600.0,1800.0,0.0,1000.0,200.0,0.0002034683690106,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,1.99793961604957e-09,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,0.00199793961604957,0.0,7200.001997939616,7454.55,7624.25,False,False
D003,660.0,1980.0,0.0,1000.0,200.0,3.708066411841269e-06,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,3.6411029484258006e-11,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,3.6411029484258006e-05,0.0,7200.000036411029,7454.55,7624.25,False,False
D003,666.666667,2000.000001,0.0,1000.0,200.0,2.260329350472827e-06,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,2.219510372343431e-11,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,2.219510372343431e-05,0.0,7200.000022195104,7454.55,7624.25,False,False
D003,720.0,2160.0,0.0,1000.0,200.0,3.0062117880409006e-08,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,2.951923021139429e-13,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,2.951923021139429e-07,0.0,7200.000000295192,7454.55,7624.25,False,False
D003,780.0,2340.0,0.0,1000.0,200.0,1.0842092613804248e-10,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,1.064629674839765e-15,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,1.064629674839765e-09,0.0,7200.000000001065,7454.55,7624.25,False,False
D003,833.333333,2499.999999,0.0,1000.0,200.0,3.701011817380591e-13,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,3.6341757519201785e-18,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,3.6341757519201784e-12,0.0,7200.000000000004,7454.55,7624.25,False,False
D003,840.0,2520.0,0.0,1000.0,200.0,1.7395147741802437e-13,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,1.7081011151450365e-18,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,1.7081011151450364e-12,0.0,7200.000000000002,7454.55,7624.25,False,False
D003,900.0,2700.0,0.0,1000.0,200.0,1.2415511035985842e-16,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,1.2191301022813573e-21,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,1.2191301022813573e-15,0.0,7200.0,7454.55,7624.25,False,False
D003,960.0,2880.0,0.0,1000.0,200.0,3.942053813202125e-20,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,3.8708648033561303e-25,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,3.87086480335613e-19,0.0,7200.0,7454.55,7624.25,False,False
D003,1000.0,3000.0,0.0,1000.0,200.0,1.1698459177061964e-22,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,1.148719830519113e-27,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,1.148719830519113e-21,0.0,7200.0,7454.55,7624.25,False,False
D003,1020.0,3060.0,0.0,1000.0,200.0,5.568035127648274e-24,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,5.467482743965056e-29,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,5.467482743965055e-23,0.0,7200.0,7454.55,7624.25,False,False
D003,1080.0,3240.0,0.0,1000.0,200.0,3.498668976835828e-28,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,3.4354869930167066e-33,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,3.4354869930167066e-27,0.0,7200.0,7454.55,7624.25,False,False
D003,1140.0,3420.0,0.0,1000.0,200.0,9.779692763747315e-33,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,9.603082631709651e-38,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,9.603082631709651e-32,0.0,7200.0,7454.55,7624.25,False,False
D003,1166.666667,3500.000001,0.0,1000.0,200.0,7.138325266253008e-35,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,7.009415228048734e-40,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,7.009415228048734e-34,0.0,7200.0,7454.55,7624.25,False,False
D003,1200.0,3600.0,0.0,1000.0,200.0,1.2160992992528256e-37,333.3333333333333,SRC_001,S1,W1,1000.0,200.0,1.5,1.1941379285839932e-42,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1003,1.1941379285839933e-36,0.0,7200.0,7454.55,7624.25,False,False
D004,0.0,0.0,0.0,1000.0,-200.0,2.2603294069810542e-06,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,2.219510427831184e-11,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,2.219510427831184e-05,0.0,7200.000022195104,7454.55,7624.25,False,False
D004,60.0,180.0,0.0,1000.0,-200.0,0.0001357086838732,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,1.332579393400548e-09,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,0.001332579393400548,0.0,7200.001332579393,7454.55,7624.25,False,False
